Date,Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R)
2022-03-08,0.969106855479585,0.0598041132625988,0.855426632643679,0.872880213365764,0.928127211305738,0.967876951985712,1.00874586910143,1.06952888820689,1.08977618164454
2022-03-09,0.921887631925517,0.0585038267731258,0.810778202685538,0.827813884557361,0.881781969784027,0.92065035904231,0.960644637657057,1.02018191282907,1.0400280225772
2022-03-10,0.885981671850038,0.057915908267418,0.776095836887713,0.792918875371597,0.846260728042469,0.884720019817095,0.924327393403371,0.983348168489667,1.0030369835091
2022-03-11,0.857149141426757,0.0578238598076276,0.747555147689096,0.76430610942822,0.817471349920665,0.855849213801316,0.895409998944884,0.954426444245234,0.97413009110369
2022-03-12,0.832687605501483,0.0580938429029765,0.722711821443474,0.739490790753882,0.792802500145766,0.831336991184222,0.871100538899709,0.930491599426606,0.950338346382802
2022-03-13,0.8107573415438,0.0586392854917044,0.699894677815604,0.716774954344836,0.770473133241792,0.809344054789498,0.84950107808822,0.90956070354657,0.929651065369002
2022-03-14,1.01334113418843,0.0672759608782176,0.885762705304483,0.905278836612815,0.967189351831304,1.01185270129586,1.0578705044479,1.12648072184363,1.14937773256059
2022-03-15,1.20015072687485,0.0740619567350957,1.05936810698482,1.08098277978559,1.14940116353802,1.19862760322361,1.24924004116653,1.32451428378342,1.34958871577103
2022-03-16,1.32418844197906,0.0766688076901741,1.17816792836065,1.20065308590727,1.27170134587526,1.32270906116076,1.37506295260647,1.45277018237892,1.47861579825412
2022-03-17,1.39152819733532,0.0761387092166628,1.24628323051958,1.26870392855239,1.33944465128605,1.3901397781255,1.44209829694631,1.51908855828869,1.54466313724502
2022-03-18,1.41801404911043,0.0737454842107487,1.2771416693356,1.29893270980499,1.36760128076351,1.41673584740183,1.46703350408616,1.54145550672712,1.56615009533718
2022-03-19,1.41914640392624,0.0704788964254411,1.28435480450726,1.30524267776156,1.37099461818002,1.41797984629904,1.46602656760908,1.53702941047323,1.56056724739361
2022-03-20,1.40629415235501,0.0669539956302301,1.27811156125723,1.29800643280292,1.36057392448804,1.40523173003799,1.45085626680923,1.51820592939471,1.54051422884217
2022-03-21,1.56696882864691,0.0675017933900502,1.43744307723737,1.45761581666168,1.52092668524344,1.56599965584654,1.61195449676393,1.67962780512128,1.70200217997916
2022-03-22,1.65378531554731,0.0655463629968519,1.5277948109842,1.54746814703965,1.60911565199546,1.65291943823852,1.69751109774597,1.76305609088588,1.78469643178075
2022-03-23,1.66121380453535,0.0613037380435923,1.5432175634575,1.56168055838355,1.61946431543401,1.66045976857068,1.70214132498821,1.76331915107302,1.78349509609855
2022-03-24,1.62935974740747,0.0564871929413992,1.52051322100101,1.53757316268961,1.59091227356847,1.62870702157203,1.66709568728152,1.72337285056531,1.74191560460051
2022-03-25,1.58251470652191,0.0519001049419101,1.48241400514314,1.49812520339737,1.54720623745723,1.58194737126979,1.61720472372848,1.66883945030011,1.68583948356278
2022-03-26,1.53287074600856,0.0478217432504258,1.44056283045103,1.45506824318827,1.50035013645756,1.53237346833832,1.56484927212482,1.61236951474768,1.62800461483185
2022-03-27,1.48578371994422,0.0442942979866532,1.40022589983366,1.41368449730605,1.45567259556183,1.48534357480019,1.51541504022116,1.55938432284607,1.57384282054956
2022-03-28,1.31373170791096,0.0393756058448936,1.23768075786428,1.24964245620647,1.28696319499341,1.3133383359204,1.34007140443489,1.37916279191844,1.39201813318952
2022-03-29,1.19285268427333,0.0359468595421943,1.12342969831746,1.13434758904922,1.16841409775909,1.1924916150577,1.2168976678702,1.25258942377664,1.26432757328272
2022-03-30,1.11818067772789,0.0338817232449215,1.05275139155609,1.06303993766311,1.09514510334658,1.11783848237637,1.1408432237506,1.17448868143826,1.18555460932339
2022-03-31,1.0695373689637,0.0325878115404662,1.00661201813815,1.01650558602176,1.04738054643815,1.06920641371493,1.09133341609341,1.12369807446112,1.13434348913297
2022-04-01,1.03672407488782,0.0317654559702529,0.975391854844913,0.985033708006519,1.01512543443769,1.03639965940092,1.05796906904521,1.08952105658113,1.09989989953878
2022-04-02,1.01404451149474,0.0312470604507071,0.953718409036791,0.963200861484605,0.992797402497909,1.01372357757848,1.03494176955777,1.06598290037974,1.07619443306957
2022-04-03,0.998084728377575,0.0309319993331671,0.938372132954388,0.947756909731418,0.977050898583189,0.997765205034686,1.01877024499805,1.04950247434844,1.05961312659024
2022-04-04,0.976556610000646,0.0305983021118693,0.917498206290528,0.926777799754502,0.955747876916999,0.976237051259297,0.997016991497526,1.02742546843972,1.03743101717542
